#DF photometry of massive galaxies for the final analysis sample used in Miller et al. 2020: https://arxiv.org/abs/2010.07310
#Please see the paper above for full details on these observations and how this sample was selected
#If you have questions about the data, trouble using it or want additional measruments please email me at tim.miller _at_ yale.edu
#Rows:
#(1) RA J2000 (deg) 
#(2) DEC J2000 (deg) 
#(3) GAMA CATAID - Unique galaxy ID used in the GAMA database 
#(4) SDSS DR7 Object ID - Unique SDSS photo ID 
#(5) g mag - Dragonfly measured g band magnitude converted to SDSS filter system
#(6) g f_extp - g band fraction of flux contained in the exponential extrapolation (see paper for details)
#(7) r mag - Dragonfly measured r band magnitude converted to SDSS filter system
#(8) r f_extp - r band fraction of flux contained in the exponential extrapolation (see paper for details)
#(9) g-r color - Dragonfly measured g-r color using the total magnitudes, corrected for differenetial extinction and converted to SDSS filter system
1.7868e+02	-1.1410e+00	31171	587722981739528308	1.8612e+01	1.1981e-02	1.7476e+01	2.8588e-04	1.1100e+00
1.7877e+02	-1.1392e+00	31187	587722981739528363	1.8715e+01	6.7438e-04	1.7532e+01	4.9115e-04	1.1567e+00
1.7885e+02	-1.0722e+00	31224	587722981739593859	1.8417e+01	9.6258e-04	1.7530e+01	1.5647e-03	8.6202e-01
1.7897e+02	-1.2182e+00	31233	587722981739593898	1.8797e+01	6.2774e-03	1.7787e+01	1.0486e-03	9.8468e-01
1.7921e+02	-1.1981e+00	31272	587722981739724885	1.7767e+01	9.2130e-05	1.6673e+01	1.8474e-03	1.0692e+00
1.7932e+02	-1.0895e+00	31314	587722981739790459	1.7253e+01	3.1146e-03	1.6516e+01	3.4530e-03	7.0868e-01
1.7942e+02	-1.2377e+00	31329	587722981739790541	1.9023e+01	1.4526e-02	1.7957e+01	1.3028e-03	1.0419e+00
1.7961e+02	-1.1734e+00	31412	587722981739921541	1.8969e+01	4.3967e-03	1.8099e+01	4.6734e-04	8.4951e-01
1.7972e+02	-1.0508e+00	31423	587722981739921596	1.8345e+01	1.2945e-03	1.7181e+01	2.9488e-02	1.1406e+00
1.7972e+02	-1.0807e+00	31424	587722981739921598	1.7081e+01	1.8768e-03	1.6455e+01	2.6208e-03	6.0323e-01
1.7972e+02	-1.1688e+00	31426	587722981739921613	1.8098e+01	4.7552e-04	1.7106e+01	9.2600e-04	9.7083e-01
1.7979e+02	-1.1894e+00	31449	587722981739987033	1.8049e+01	2.3337e-04	1.7079e+01	7.1983e-05	9.4842e-01
1.7973e+02	-1.1487e+00	31455	587722981739987074	1.8606e+01	3.0189e-03	1.7653e+01	1.8251e-03	9.3119e-01
1.8016e+02	-1.1653e+00	31531	587722981740118157	1.7759e+01	2.4142e-04	1.6878e+01	8.4941e-04	8.5239e-01
1.8020e+02	-1.1882e+00	31556	587722981740183649	1.7397e+01	3.4946e-04	1.6564e+01	1.9170e-04	8.0292e-01
1.8023e+02	-1.1011e+00	31561	587722981740183684	1.8774e+01	1.3492e-04	1.8099e+01	4.3778e-03	6.4631e-01
1.8040e+02	-1.0990e+00	31593	587722981740249174	1.7962e+01	6.3225e-04	1.7125e+01	1.0074e-03	8.0712e-01
1.8040e+02	-1.1326e+00	31597	587722981740249220	1.8487e+01	6.3212e-03	1.7497e+01	2.3019e-03	9.5762e-01
1.7713e+02	-6.6980e-01	39478	587722982275678330	1.7397e+01	7.3139e-03	1.6407e+01	6.6548e-03	9.6636e-01
1.7750e+02	-7.6294e-01	39579	587722982275874906	1.8224e+01	5.8253e-04	1.7213e+01	4.8647e-04	9.8615e-01
1.7751e+02	-7.3304e-01	39581	587722982275874913	1.8748e+01	1.3621e-03	1.7793e+01	6.5576e-04	9.2946e-01
1.7793e+02	-7.1632e-01	39672	587722982276006033	1.7822e+01	2.2107e-03	1.6809e+01	1.3297e-03	9.9149e-01
1.7809e+02	-7.3909e-01	39757	587722982276137072	1.8955e+01	1.3421e-03	1.7888e+01	1.0688e-04	1.0423e+00
1.7810e+02	-7.5839e-01	39759	587722982276137077	1.6916e+01	2.8859e-04	1.5904e+01	8.2680e-04	9.8936e-01
1.7814e+02	-7.0820e-01	39761	587722982276137102	1.8462e+01	5.8273e-03	1.7521e+01	2.1923e-03	9.1632e-01
1.7823e+02	-7.9077e-01	39796	587722982276202625	1.8700e+01	3.1333e-03	1.7577e+01	2.3026e-03	1.1003e+00
